1.00000
0.99375
0.99875
1.00000
0.99750
0.99875
0.98625
0.99500
1.00000
0.98625
0.99000
0.99875
0.99875
0.95750
0.98125
0.99750
0.99375
0.99250
0.98750
0.99250
1.00000
0.99500
0.99625
1.00000
0.99375
0.97250
0.98000
0.99750
0.99750
0.99625
0.99375
0.99500
0.98875
1.00000
0.99500
0.99125
0.99375
1.00000
1.00000
0.99625
1.00000
1.00000
0.97000
0.99375
0.99750
0.98750
0.99375
0.99375
0.98625
0.99750
0.99875
0.99500
0.99250
0.99375
1.00000
0.99875
0.99875
0.91000
0.98500
0.98875
0.99375
0.99500
0.99875
0.99125
0.99875
0.99375
0.99750
0.98375
0.99500
0.98500
0.99625
0.99750
0.98250
0.99875
0.99625
0.97875
0.99375
0.98250
1.00000
0.97750
0.99375
0.99500
0.98750
0.98500
0.99625
0.99000
0.98875
0.98500
0.98875
0.99750
0.99625
0.99750
0.99750
0.98750
0.99625
0.99000
0.99500
0.99750
0.98375
0.99750
